ProbeName,GSM1149106_M_Ns3.txt:gProcessedSignal(normalized),GSM1149107_M_Ns4.txt:gProcessedSignal(normalized),GSM1149108_M_Ns5.txt:gProcessedSignal(normalized),GSM1149109_M_Ns6.txt:gProcessedSignal(normalized),GSM1149110_M_Ns7.txt:gProcessedSignal(normalized),GSM1149111_M_Ns8.txt:gProcessedSignal(normalized),GSM1149112_M_Ns9.txt:gProcessedSignal(normalized),GSM1149113_M_Ns10.txt:gProcessedSignal(normalized),GSM1149114_M_Ns11.txt:gProcessedSignal(normalized),GSM1149115_M_Ns12.txt:gProcessedSignal(normalized),GSM1149116_M_Ns13.txt:gProcessedSignal(normalized),GSM1149117_M_Ns14.txt:gProcessedSignal(normalized),GSM1149118_M_Sm1.txt:gProcessedSignal(normalized),GSM1149119_M_Sm2.txt:gProcessedSignal(normalized),GSM1149120_M_Sm3.txt:gProcessedSignal(normalized),GSM1149121_M_Sm4.txt:gProcessedSignal(normalized),GSM1149122_M_Sm5.txt:gProcessedSignal(normalized),GSM1149123_M_Sm6.txt:gProcessedSignal(normalized),GSM1149124_M_Sm8.txt:gProcessedSignal(normalized),GSM1149125_M_Sm9.txt:gProcessedSignal(normalized),GSM1149126_M_Sm10.txt:gProcessedSignal(normalized),GSM1149127_M_SM11.txt:gProcessedSignal(normalized),GSM1149128_M_Sm12.txt:gProcessedSignal(normalized),GSM1149129_M_Sm13.txt:gProcessedSignal(normalized),GSM1149130_F_Ns1.txt:gProcessedSignal(normalized),GSM1149131_F_Ns3.txt:gProcessedSignal(normalized),GSM1149132_F_Ns5.txt:gProcessedSignal(normalized),GSM1149133_F_Ns6.txt:gProcessedSignal(normalized),GSM1149134_F_Ns7.txt:gProcessedSignal(normalized),GSM1149135_F_Ns8.txt:gProcessedSignal(normalized),GSM1149136_F_Ns9.txt:gProcessedSignal(normalized),GSM1149137_F_Ns10.txt:gProcessedSignal(normalized),GSM1149138_F_Ns11.txt:gProcessedSignal(normalized),GSM1149139_F_Ns12.txt:gProcessedSignal(normalized),GSM1149140_F_Ns13.txt:gProcessedSignal(normalized),GSM1149141_F_Ns14.txt:gProcessedSignal(normalized),GSM1149142_F_Sm1.txt:gProcessedSignal(normalized),GSM1149143_F_Sm2.txt:gProcessedSignal(normalized),GSM1149144_F_Sm3.txt:gProcessedSignal(normalized),GSM1149145_F_Sm4.txt:gProcessedSignal(normalized),GSM1149146_F_Sm5.txt:gProcessedSignal(normalized),GSM1149147_F_Sm6.txt:gProcessedSignal(normalized),GSM1149148_F_Sm7.txt:gProcessedSignal(normalized),GSM1149149_F_Sm8.txt:gProcessedSignal(normalized),GSM1149150_F_Sm9.txt:gProcessedSignal(normalized),GSM1149151_F_Sm10.txt:gProcessedSignal(normalized),GSM1149152_F_Sm11.txt:gProcessedSignal(normalized),GSM1149153_F_Sm12.txt:gProcessedSignal(normalized),GeneSymbol,EntrezGeneID,Go
A_23_P315122,8.698376,9.45992,9.867634,9.658673,9.701756,9.685689,10.051056,9.717634,9.718781,9.549766,9.575858,9.461886,9.160093,8.920279,9.509368,9.679875,9.385461,9.623757,9.4112425,9.425201,9.154193,9.550659,9.649498,9.517279,8.63181,9.008126,8.837964,8.888741,9.440423,9.670931,9.718647,9.897148,9.677261,9.285364,9.546694,9.211723,8.937208,9.1699915,9.627277,9.464294,9.692696,9.748267,9.73461,9.5991335,9.994643,10.064531,9.793596,9.111238,EMX1,2016.0,GO:0043565|GO:0005515|GO:0021796|GO:0006355|GO:0005737|GO:0042493|GO:0005634|GO:0009791|GO:0001701|GO:0021895|GO:0048854
A_23_P154158,7.256014,7.235874,7.1719847,7.489294,7.037071,7.407829,8.112552,8.0844145,7.9071584,7.631373,7.732716,7.7832336,6.7234545,6.842281,7.4102855,7.5715494,7.352353,7.0683494,7.6923532,7.672077,7.78232,7.7197094,7.671059,7.6324334,7.0389433,5.306159,6.066207,6.1538177,6.6428304,7.554605,7.510165,7.70411,7.6080317,7.5570483,7.6749735,7.384957,7.062925,7.3131824,7.2565017,7.496949,7.109916,7.9461274,7.433011,7.5518637,7.834996,8.040432,7.6604686,7.720966,MFSD9,84804.0,GO:0005215|GO:0005886|GO:0016021|GO:0055085
A_23_P371765,6.2973924,6.884309,6.9358234,6.143841,5.503013,6.796398,7.6113744,5.605263,6.3845606,6.5169573,6.400417,6.797444,6.2226906,5.8347764,5.5118456,7.5636334,5.262177,4.045539,6.83924,6.1552844,6.5247583,5.8144855,5.6956058,5.951477,6.536471,5.060586,6.191376,6.4994025,5.619123,6.3771276,4.900254,7.260829,7.01322,4.8628016,6.1283326,5.895004,6.7998657,6.232906,7.3888755,7.3446918,6.2422657,7.0492735,6.7077417,5.351795,6.3259296,6.743379,6.2172575,6.971399,SPATC1L,84221.0,GO:0008150|GO:0003674|GO:0005575
A_32_P72831,5.4315915,5.939824,5.612301,5.0860095,5.447801,5.347237,6.2855406,6.1131544,5.987949,5.1199536,5.7266736,5.8387957,5.302137,4.618281,5.2119546,6.0688014,5.0798016,4.9708147,5.750131,5.5020075,6.1634207,5.239536,5.140821,5.4611588,5.476113,3.8063447,3.839785,4.174214,5.1442394,5.966461,5.703081,6.8093224,6.6230197,5.636741,5.6083517,5.2070765,5.389919,5.6272388,6.208936,6.3666644,5.292265,6.1290426,5.512227,5.778076,5.711133,5.7003655,5.6333876,6.4251804,LOC101926937,101926937.0,
A_23_P38388,4.7980547,3.604758,5.476214,5.1278825,4.519035,3.844451,5.626382,5.8860617,5.7265835,5.5781646,6.3905163,5.346693,2.927583,3.1967864,5.543034,3.7118077,3.938167,5.8570437,4.7528133,4.8179517,6.253813,5.2254767,5.146756,4.364376,4.021975,2.458152,4.9107184,4.8801064,3.7756608,5.306826,4.9048567,4.5280175,3.601283,4.849267,4.544351,5.9688435,4.981271,4.3612175,2.8902047,4.575886,4.812383,5.4116063,5.501191,5.8017297,5.2304564,5.6254234,5.3840055,6.0522327,TMEM92,162461.0,GO:0016021
A_32_P15898,9.920038,10.750899,9.1138735,9.384064,9.068782,11.021185,9.66945,10.371493,10.02187,9.479082,9.659184,11.633487,10.094256,9.238093,9.273726,10.895441,8.893096,10.200271,9.32199,10.358359,10.572724,9.651072,9.809631,9.844055,9.146354,8.5031395,8.955695,9.259786,9.621311,9.90813,9.729441,9.549079,9.79064,10.666432,11.298219,10.204233,10.989924,10.887746,10.466538,11.341588,10.51371,9.80254,9.487612,9.8488,10.17338,9.898867,10.376764,11.762924,lnc-NDE1-1,,
A_23_P114713,3.0645797,0.0,0.0,0.0,1.2511731,0.0,0.66724455,0.0,0.0,0.10743212,0.0,2.1489456,0.0,0.3355621,2.9189005,0.0,0.0,0.0,3.0141835,4.706298,4.8568454,3.4037843,0.59566313,0.0,0.34128332,2.7171364,0.0,0.0,0.0,3.6708698,0.9124912,0.0,0.0,0.36270556,1.9233047,0.0,0.7759624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041215,0.0,0.0,CYP4B1,1580.0,GO:0006805|GO:0005506|GO:0070330|GO:0018879|GO:0044281|GO:0019825|GO:0042738|GO:0008144|GO:0018585|GO:0018917|GO:0005789|GO:0020037|GO:0055114
A_23_P22232,7.370418,10.037843,7.6034975,9.99351,10.083152,9.6407385,10.34251,11.0665,11.0870285,9.899362,8.472898,11.011276,8.478704,9.442798,10.040202,11.519954,9.290107,9.970888,11.601306,10.247222,11.249434,11.019615,13.083723,12.170359,9.536726,9.1670685,10.549886,9.445365,9.140371,11.053655,8.969489,11.708334,9.814054,10.901817,11.951949,11.378908,9.834447,8.400185,10.272045,8.56099,8.4464445,10.428238,7.8703437,9.949155,10.100379,9.841383,8.849518,12.038554,KLRC2,3822.0,GO:0043235|GO:0005515|GO:0007165|GO:0006968|GO:0005886|GO:0005887|GO:0045087|GO:0002228|GO:0030246|GO:0023024|GO:0004888
A_24_P942177,4.1955004,0.0,3.2674382,0.0,0.0,0.0,2.3569288,3.2549942,1.6983079,1.4870093,1.6290307,2.7625759,2.451708,2.1768548,2.7665792,2.8671188,1.8176224,1.4365451,4.0948677,4.9920635,4.345703,3.731683,3.3561902,3.0012574,2.2412398,2.4132395,2.8874993,0.6396416,1.9377469,3.566093,3.4259412,2.972631,2.7324162,2.2868164,3.1151156,0.0,0.0,1.9399934,3.0556676,2.5949755,0.0,2.4130926,1.9101719,1.587498,1.8799309,1.436721,1.7734785,3.814252,lnc-LIX1-1,,
A_23_P212508,3.4208179,1.3838762,0.0,0.0,1.8011168,0.0,3.2928681,3.348894,1.4990112,2.7354696,2.8373337,0.84491825,0.0,0.0,2.969275,4.225976,0.0,1.8715637,4.5548177,4.360934,5.016018,4.026606,5.5843163,3.937895,2.6142473,0.0,0.0,1.0095814,2.055275,2.9918184,2.8799684,3.438346,2.576019,0.0,0.0,0.0,0.0,0.0,1.4029105,2.6196952,0.0,3.0152907,1.0012633,1.9505681,2.8345711,0.20157984,2.2558289,3.3957481,TF,7018.0,GO:0005515|GO:0048471|GO:0072562|GO:0030139|GO:0005615|GO:0006879|GO:0033572|GO:0016324|GO:0009925|GO:0001895|GO:0031625|GO:0070062|GO:0009986|GO:0005770|GO:0045178|GO:0030168|GO:0005576|GO:0055085|GO:0031982|GO:0008199|GO:0005905|GO:0007596|GO:0002576|GO:0016023|GO:0055037|GO:0005769|GO:0010008|GO:0034774
A_23_P74330,7.9326954,8.498941,8.959356,8.880578,8.6368685,8.535543,9.026685,8.851991,8.798461,8.629591,8.823155,8.603861,7.801274,7.864942,8.258756,8.605544,8.193897,8.590283,8.388538,8.71309,8.35111,8.533038,8.210635,8.363927,7.751264,6.5317655,6.9190817,8.171774,7.9446945,8.493477,8.880265,8.701072,8.6197815,8.230822,8.447931,8.00711,8.1945,8.538341,8.885238,8.409539,8.500605,8.821716,8.88739,8.70047,8.881912,8.878396,8.599792,8.095796,LINC00626,79100.0,
A_23_P379864,9.766738,10.456438,9.742093,10.624103,10.317377,10.54209,11.237755,11.235831,11.154054,9.83212,9.837293,11.035137,10.050936,9.847352,10.597966,10.729812,10.03698,10.162649,10.458047,10.31915,10.4551935,10.078511,9.792173,10.389846,9.632773,9.082067,9.249593,9.343618,9.422891,10.403485,10.429114,10.274632,10.682371,10.186065,9.941486,10.332503,10.0156555,10.391054,10.751514,10.672273,9.848833,10.860468,10.000569,10.787273,9.483316,9.608767,9.86891,11.146954,ASRGL1,80150.0,GO:0008798|GO:0033345|GO:0005737|GO:0006508|GO:0004067|GO:0003948|GO:0005634
A_32_P36511,0.0,0.0,0.0,0.0,0.000604,0.0,1.764991,0.0,0.0,0.0,1.5563275,0.0,2.2386968,0.0,0.0,1.6195256,0.0,0.0,1.6016215,4.0883317,3.633774,2.9157417,0.0,0.77424514,1.7865689,3.6024177,2.332587,1.7391366,0.0,0.0,0.0,0.0,0.0,0.0,2.064478,0.0,0.98424155,1.1678776,2.479883,0.0,0.0,0.84183466,0.0,2.2853916,0.022407606,0.85182774,1.3697953,0.0,UNC5C,8633.0,GO:0030334|GO:0005042|GO:0043065|GO:0038007|GO:0005886|GO:0007420|GO:0007411|GO:0006915|GO:0016021|GO:0033564
A_24_P753110,4.195053,6.3461103,5.0907407,6.110808,6.690182,6.4819202,6.456529,7.218418,6.495132,7.034249,5.7202587,7.1702394,5.668671,5.3778796,5.771241,5.343238,5.0927796,5.0686264,5.7263308,6.6329193,6.6726384,6.8755107,6.992,6.830983,4.701439,4.1209183,4.601697,5.6037464,5.0709434,6.785684,7.1452036,7.347722,6.748339,7.061787,6.6911445,6.324298,5.994235,6.5451574,6.579337,5.764232,5.767232,7.592789,7.83742,8.214049,7.635784,7.249339,7.1083674,6.53107,,,
RC6,0.0,0.6828864,1.2470431,0.6808884,0.6409252,0.051470842,0.0,0.931126,1.3941872,1.1326582,0.10922761,0.19905403,0.2386941,0.056875978,0.0,0.0,0.12735616,0.19224632,0.0,0.43501854,0.0,0.3041016,1.1546717,0.0,0.40700293,0.46961153,0.28906766,0.1793588,0.0,0.2992663,0.0,0.55672354,0.44211558,0.052811965,0.0,0.56068265,0.37298074,0.45421195,0.80541265,0.25531015,0.50479716,0.0,0.095265016,0.0,0.5896887,0.0,0.45498082,1.5187753,,,
A_23_P165007,10.677954,10.077784,10.106255,10.74568,10.195103,10.592613,10.688222,11.23419,11.174707,10.938377,10.990888,11.118578,9.881696,10.1601515,10.538744,10.996178,10.597423,10.630349,10.143639,10.581315,10.23909,10.220033,10.356351,10.532099,10.423295,9.042325,9.028076,9.958036,9.430297,10.316926,10.760784,10.505256,10.936043,11.204117,10.789721,11.057238,10.95312,10.942242,10.562028,10.954652,10.317315,10.910622,10.4797535,10.420947,10.261678,10.958488,10.552138,11.643441,RASGRP4,115727.0,GO:0005886|GO:0007264|GO:0008283|GO:0005509|GO:0009991|GO:0046579|GO:0007202|GO:0019992|GO:0030742|GO:0005737|GO:0008277|GO:0032320|GO:0016020|GO:0030099|GO:0016049|GO:0007169|GO:0005088
A_23_P48550,7.292143,7.7553787,8.043007,9.358764,7.327626,8.401432,9.401064,8.908884,9.80816,8.844159,8.269893,9.216652,8.305881,7.892357,8.048654,7.743416,8.237848,7.853849,8.51651,8.613665,9.060586,8.582748,8.755287,8.356189,7.1702375,7.1503057,8.449723,7.5172467,8.247368,8.814255,9.148817,9.073414,8.103864,8.32587,8.547627,8.9650545,8.82002,7.8330917,8.126944,8.4538355,9.599467,9.554316,8.26369,8.523368,9.695727,9.852704,8.51374,9.633343,CEP170B,283638.0,GO:0005737|GO:0005874
A_23_P320846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4407247,1.1703482,0.0,0.0,0.0,0.0,0.0,1.6240667,0.45247844,0.0,0.5631835,0.0,0.0,0.0,0.0,0.45844916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEFB125,245938.0,GO:0009986|GO:0045087|GO:0005576|GO:0042742
A_24_P930372,0.0,0.0,1.1909308,0.13673474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5213277,0.0,0.0,0.0,0.0,2.2741666,2.4695244,4.8169494,3.5321188,0.0,1.8008171,1.1302931,0.0,0.6296,1.3086271,0.0,2.9512594,2.1855073,0.0,0.0,0.0,0.0,0.0,0.0,0.2386304,0.0,0.0,1.0953891,0.0,0.0,0.0,0.0,0.0,0.0,0.32922933,0.0,,,
A_23_P144718,0.0,0.27622622,0.0,0.0,0.0,0.0,0.9309984,1.2246281,0.0,0.0,0.0,0.0,1.6536556,1.4226571,0.0,0.0,1.5392864,0.0,2.2681909,3.11208,2.7063234,3.3619409,1.4934291,1.4276769,0.0,1.1843666,4.103431,0.7986652,3.3719184,0.0,0.0,0.0,0.0,0.7289889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1677375,1.4052517,0.0,0.0,0.0,F2RL2,2151.0,GO:0005515|GO:0016324|GO:0005886|GO:0070493|GO:0015057|GO:0007596|GO:0005887|GO:0004435|GO:0008152|GO:0009611|GO:0030168|GO:0005576
A_23_P137046,9.439218,10.014864,9.871731,10.212479,10.081955,9.997261,10.152689,9.689224,9.699185,9.785265,9.551811,9.608211,9.209124,9.190982,9.779053,10.032011,9.977899,10.028846,9.486803,10.437871,9.614461,9.8384075,9.532923,9.388439,9.67022,8.966021,8.54448,8.939066,9.728074,9.684988,9.871115,9.82873,9.449447,9.330872,9.768781,9.43262,9.185117,9.610679,10.190146,9.849397,9.933976,9.836914,9.598336,9.800662,10.079056,10.114098,9.967436,9.301178,NYX,60506.0,GO:0005622|GO:0008150|GO:0003674|GO:0005578|GO:0007601|GO:0050896
A_24_P940857,0.0,0.0,0.0,0.0,0.0,0.0,0.8314557,0.0,0.0,0.0,0.0,0.0,0.0,3.226908,0.0,0.0,0.0,0.0,1.351902,0.0,3.874787,2.323841,0.0,1.6193651,0.0,0.0,0.4634666,1.379581,0.0,0.30386963,0.0,0.0,0.0,0.0,1.4427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3733871,1.1405189,0.13812506,0.0,STXBP6,29091.0,GO:0045920|GO:0005737|GO:0035542|GO:0016021|GO:0016192
A_32_P38436,0.0,0.0,0.0,1.3939097,0.0,0.0,2.689486,0.0,0.0,0.0,0.6397416,1.3239061,0.0,0.0,0.0,2.6296766,3.007324,0.22009222,1.8772142,4.8946614,4.56083,2.4398632,0.0,2.2265034,2.34745,0.0,1.1069298,1.6105433,3.7381904,2.503665,0.0,1.9579381,0.0,0.5797439,0.89706844,2.6536884,0.0,0.0,0.0,0.0,0.0,1.8276421,1.5451869,2.2023907,2.2207015,2.0960233,1.5506105,0.0,,,
A_24_P929754,11.267096,11.0348425,10.6328745,11.7032585,10.320454,10.740198,11.34953,11.673133,11.592641,11.120733,11.290122,11.293511,10.104449,10.754411,11.247279,11.504163,11.235004,10.457415,11.218562,10.864147,10.858447,11.03674,10.902495,10.580226,11.387629,10.314084,9.972723,9.989801,10.104875,10.83329,11.047401,10.923013,11.528595,11.206385,11.192635,11.043961,11.131127,11.408077,11.44496,11.467469,10.637481,11.574888,11.124063,10.2035885,10.8159485,11.286078,10.880938,12.270252,MKNK2,2872.0,GO:0005515|GO:0030097|GO:0005730|GO:0005634|GO:0005524|GO:0046872|GO:0006417|GO:0097192|GO:0035556|GO:0005737|GO:0004674|GO:0016605|GO:0005654|GO:0006468|GO:0071243|GO:0007166
A_23_P139635,0.0,0.0,0.0,0.0,0.0,0.90496653,1.8283314,0.0,0.0,0.0,0.0,0.68951744,2.4465353,0.0,2.804575,2.6709945,3.2611728,0.0,0.0,1.8975571,4.7329187,0.61997545,2.4206438,2.5038464,0.0,0.0,0.0,0.0,3.018984,0.0,2.625619,0.0,0.0,0.0,1.7263125,0.0,0.0,0.0,0.0,2.8198287,0.0,0.0,0.0,2.7580116,1.819508,1.3474554,0.0,0.0,DAO,1610.0,GO:0070178|GO:0005515|GO:0048037|GO:0005782|GO:0005102|GO:0036088|GO:0005741|GO:0044281|GO:0005829|GO:0042416|GO:0071949|GO:0034641|GO:0046983|GO:0006562|GO:0046487|GO:0003884|GO:0055130|GO:0005778|GO:0006551|GO:0055114|GO:0005777
A_23_P120899,8.244158,7.5850363,8.006634,8.4419155,7.8197,7.95075,8.281081,8.178859,8.167468,8.209298,7.85556,8.2617445,7.574485,7.1947083,7.830511,8.023965,7.904999,7.918238,8.32327,7.5402217,7.817882,7.8834734,8.22592,7.964643,8.329734,7.755504,7.1779895,7.726908,7.047158,8.026373,8.459032,7.994922,8.030979,8.130318,7.67202,8.233924,8.269041,8.031209,8.040449,7.7868133,7.9815907,8.524257,7.8663573,7.732767,7.9252253,8.416027,7.6687117,8.674335,CSF2RB,1439.0,GO:0005515|GO:0038156|GO:0005886|GO:0007585|GO:0004912|GO:0038043|GO:0004914|GO:0036016|GO:0007165|GO:0030526|GO:0005887|GO:0032496|GO:0004872
A_23_P395911,9.391413,10.210547,10.234703,10.126747,10.300006,10.053134,10.540276,10.445831,10.396253,10.278067,10.259454,10.1465025,9.376552,9.478524,10.020048,10.216637,9.368641,10.043815,9.923452,10.050447,10.022149,10.045694,10.609423,10.362695,9.211447,9.001468,9.140585,9.486021,10.22477,10.161608,10.307839,10.309413,10.181265,10.142437,10.134035,10.095366,9.705775,9.833032,10.210958,10.039899,10.28711,10.377932,10.175003,10.362655,10.403734,10.365165,10.285376,9.812578,FBXO17,115290.0,GO:0005515|GO:0001948|GO:0019005
A_32_P39691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011970755,0.0,1.9263536,1.4582187,0.5238279,0.0,3.298145,3.4935937,5.4041157,2.8368955,0.0,0.0,0.0,0.0,1.7397945,0.0,0.7972371,0.0,0.0,0.0,0.0,0.0,2.4559216,0.0,0.0,0.0,0.0,0.0,1.1404266,0.0,0.0,1.3905478,0.0,0.0,0.0,1.6158166,XLOC_l2_013648,,
A_24_P935391,3.9536812,4.4330707,4.2256336,3.8178012,4.7226696,4.6887136,4.730592,4.74745,4.2813272,4.772207,4.588037,4.9972997,4.119336,4.550744,4.7796283,4.6556187,4.297597,4.7427177,5.2145514,4.7629223,5.378449,4.5812287,4.6240034,4.963752,4.47219,4.486658,3.820586,4.1858854,5.3488607,4.907239,4.995536,4.894984,4.7171354,5.206232,5.163367,4.947832,4.1912456,4.4313126,4.6846633,4.79457,4.7121854,4.8826995,4.6627016,4.289453,4.6164255,4.396579,4.0948744,5.109604,lnc-C17orf66-1,,
A_32_P32463,6.207506,6.237868,5.9948583,5.1530685,5.7046404,5.6863856,6.0958424,5.8569627,4.7837915,5.0805383,4.9783225,5.220757,5.722979,5.5878463,6.561434,6.2901554,5.89745,5.82161,5.336569,4.927628,6.341557,5.705127,5.7192216,5.798183,5.9736977,5.6584725,5.880165,6.163424,5.370734,6.089984,6.8156176,5.886603,5.720824,5.247863,5.4399295,6.954349,4.557524,5.496,6.4123983,6.1680503,5.0608697,5.791872,5.966526,5.093008,4.9387054,4.6560717,4.739721,5.240774,,,
A_24_P915227,7.710364,8.47136,8.629456,9.177127,7.4262266,7.892253,8.950646,8.664308,8.970575,8.583081,8.515243,8.30013,7.8086286,6.6681886,8.218904,8.406889,8.163167,7.791777,8.656741,7.682161,7.773157,8.027189,8.242745,8.465496,7.8669877,6.8710055,7.3382177,6.215353,7.2524967,8.462299,8.894957,8.4528885,8.475391,8.079387,8.394069,8.3813715,6.9113545,7.836805,8.455469,8.232937,7.6871066,8.503498,8.835108,7.9768276,8.735081,9.21896,8.224191,8.058462,ACTG1P4,648740.0,
A_32_P145502,0.0,0.0,0.0,0.0,0.0,0.0,1.6367648,0.0,0.0,0.0,0.0,0.364848,0.0,0.0,0.0,0.0,1.3889416,0.0,0.0,2.535207,1.5754623,0.0,1.782141,1.326382,0.0,0.0,1.1154474,0.0,0.0,0.0,2.6046746,0.0,0.0,0.2696472,2.0323555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15837963,0.6303887,0.0,0.0,0.0,,,
A_32_P167103,0.0,0.044430472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1689084,2.3152845,0.0,0.0,0.0,0.0,2.636198,0.0,1.4004838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34239662,0.0,0.0,2.7566273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A_32_P187518,7.927803,8.063395,8.302325,8.343466,7.864454,7.4750257,8.260344,8.972088,8.477113,7.9823875,8.316569,8.139302,8.111501,7.873524,8.387997,8.337916,8.40471,7.9542575,7.127224,7.369179,7.499781,6.756707,7.579472,8.300787,7.6689835,7.046826,7.3925056,7.7793097,6.854019,7.415964,8.044238,7.3165836,7.721593,7.995254,7.63954,8.410966,8.022687,8.369958,8.28489,8.3573675,7.502806,7.713762,8.511069,8.367646,7.3948736,8.11794,6.9101872,8.248626,,,
A_24_P274987,0.0,0.0,0.0,0.50576794,0.0,0.0,3.6945527,0.0,0.0,0.063480824,2.3357108,2.5354972,1.917592,0.0,2.16996,0.0,0.0,0.0,2.659486,3.5660262,2.0486925,2.9561994,3.2728019,3.1263704,1.9512814,0.0,0.0,1.0877562,0.0,3.7841563,2.6402674,2.9369295,2.7803898,0.97632915,2.9303298,2.9828134,0.0,0.0,0.0,2.177026,0.0,0.0,0.76336485,2.924862,3.4761055,1.873339,2.0084732,0.0,TMEFF1,8577.0,GO:0005886|GO:0007275|GO:0016021
A_23_P160523,0.0,0.0,0.9881996,1.9265376,2.0584004,0.26805463,2.8383775,2.8130784,0.0,2.2337914,0.0,2.6998353,1.964412,0.5126396,3.7043684,3.9584558,2.2829866,2.4298577,3.2384593,3.9188297,5.8897386,3.4891524,2.9028022,3.2622855,2.0283277,0.0,2.638484,1.7899299,1.3083463,2.3598034,2.4298322,0.0,1.4638494,2.8010204,2.9613435,0.0,0.9003842,1.8100156,0.0,4.032922,2.6018598,1.0671659,2.3320923,2.314067,2.0980194,2.9779298,2.8184485,1.8877156,TRIM45,80263.0,GO:0060348|GO:0005737|GO:0008270|GO:0005654|GO:0045171
A_24_P465318,0.0,0.0,0.0,0.0,0.0,0.0,1.5798614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40575823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6088183,0.0,0.0,2.5656593,2.3416538,1.4533949,1.9535863,0.0,,,
A_23_P105465,5.8979526,5.7684307,5.1837864,6.6735973,5.4553924,5.2961683,6.5818925,6.268207,6.7222557,6.336307,5.124169,6.1754627,5.1234903,4.4681296,7.134175,7.2073345,6.078763,6.2452636,6.7051845,6.91732,6.687374,6.623191,8.164935,6.036386,5.397073,3.987702,6.039567,4.54429,4.464345,5.449183,5.749799,6.732568,7.086047,5.412037,6.1506343,6.503052,3.8958697,4.7547607,5.610225,5.9969773,5.2293954,5.7811313,6.2249327,4.6794844,4.701123,4.97615,5.367629,4.5534377,CMKLR1,1240.0,GO:0050848|GO:0005515|GO:0070098|GO:0005886|GO:0004930|GO:0032088|GO:0001501|GO:0006955|GO:0006935|GO:0007186|GO:0032695|GO:0005887|GO:0045600|GO:0004950|GO:0010759|GO:0004872|GO:0016021
A_32_P56890,7.90094,8.672682,8.503396,8.758434,8.295379,8.02362,8.834968,8.245071,8.177709,8.566138,8.104015,7.9998116,7.660439,8.518122,7.9796433,7.9167066,7.804324,8.126677,7.654516,8.656113,8.079843,8.147198,8.214508,8.273728,7.8084173,8.606889,7.8370686,7.9245057,8.128926,8.12816,7.987421,8.434161,7.998516,8.048632,8.322463,7.7116437,6.9506574,8.56599,8.740217,7.9822135,8.388161,8.397158,8.078173,8.26411,8.684378,8.636323,8.600268,7.789564,,,
A_32_P68773,5.8170414,6.577385,6.646305,6.7611575,6.4005136,6.4196906,6.8847504,7.147096,7.0445857,7.0353546,7.165138,7.0491643,6.4526052,6.1218696,6.4216766,7.0429215,5.905673,6.469027,6.2814517,6.4212837,6.730497,6.587015,6.969255,6.7740374,6.227363,4.6600194,5.5772705,6.15507,5.9060464,6.8546762,6.9682126,7.52832,6.7306805,6.9876776,6.6909237,6.8282967,6.2959347,6.5918427,6.5996003,6.438812,6.781909,6.9248276,6.447177,7.06412,8.126445,7.627918,6.8737373,6.5809684,,,
A_24_P945355,0.0,0.0,0.83183914,1.3342829,0.7606945,0.0,3.3375697,2.178041,0.0,2.1565905,2.796515,2.355442,1.62343,0.0,2.5797524,0.70942473,2.8008876,0.16458935,3.1320665,3.3979166,3.9218488,3.4370093,3.4394436,2.6352417,2.4010258,0.0,2.794769,0.0,0.0,3.4738152,1.8693209,2.7998211,2.5917995,2.6288168,3.3214924,3.5562284,0.0,0.58507407,1.8607302,2.364648,0.0,2.915586,0.0,2.6109521,3.0583768,3.3009393,2.259719,1.8478093,B3GNT4,79369.0,GO:0005975|GO:0030311|GO:0016266|GO:0044281|GO:0008378|GO:0042339|GO:0008532|GO:0000139|GO:0006493|GO:0018146|GO:0009405|GO:0016021|GO:0044267|GO:0030203|GO:0043687
